347,1.4595556,4.4716406,3.4712315,2.5711071
348,1.2601572,4.018826,3.1161804,2.3159463
349,1.3778822,4.393215,3.4182417,2.5452693
350,1.1528795,3.9066718,3.0197,2.2068563
351,1.4200441,4.411751,3.4273217,2.5695982
352,1.2648643,3.9454558,3.0732129,2.2887785
353,1.3244622,4.3439283,3.3457851,2.4602513
354,1.2242182,3.96413,3.062997,2.2776148
355,1.229938,4.265311,3.2384303,2.3403242
356,1.2784966,4.017333,3.1298058,2.3306715
357,1.3928473,4.399094,3.4285176,2.5428426
358,1.3245887,4.078983,3.1770241,2.378113
359,1.3253568,4.3597302,3.347607,2.461861
360,1.2666417,4.033495,3.118161,2.3336337
361,1.3255838,4.3445354,3.38881,2.4758785
362,1.2512031,4.029347,3.1439865,2.3313515
363,1.3733236,4.3776054,3.3757858,2.501041
364,1.141502,3.9118233,3.0153008,2.2073026
365,1.31723,4.3286114,3.3280554,2.42752
366,1.1737809,3.9382467,3.0342934,2.2452555
367,1.5423621,4.549168,3.585524,2.696841
368,1.0828073,3.882688,2.9945846,2.166078
369,1.1676704,4.172648,3.1974428,2.3231192
370,1.2112218,3.9517295,3.0639246,2.2511067
371,1.1928427,4.195184,3.20822,2.3201168
372,1.0427376,3.7868464,2.8977258,2.1122205
373,1.5439113,4.507771,3.519021,2.6438808
374,1.2111273,3.9212253,3.0350728,2.235697
375,1.0553831,4.068634,3.0540385,2.1675596
376,1.086949,3.847747,2.9436874,2.157069
377,1.288034,4.2916927,3.3165972,2.456389
378,1.4337655,4.1967697,3.3075006,2.5194511
379,1.2357824,4.232701,3.2547529,2.3650093
380,1.4231907,4.1615963,3.2701442,2.4671729
381,1.4030125,4.405935,3.4169693,2.530544
382,1.188931,3.9541874,3.062363,2.2743313
383,1.3592365,4.39552,3.4332228,2.5296361
384,1.2880536,4.035244,3.1459281,2.3587794
385,1.3301433,4.34768,3.3454468,2.4577472
386,1.224857,3.9939258,3.0863822,2.2689116
387,1.258177,4.283304,3.2832303,2.4244745
388,1.0570238,3.8047647,2.8997135,2.1126075
389,1.1592964,4.1610894,3.1719928,2.297697
390,1.4271815,4.198423,3.2955384,2.48167
391,1.4964325,4.5084643,3.521474,2.6486115
392,1.402187,4.1653214,3.261035,2.4587836
393,1.0659151,4.080274,3.078488,2.1779306
394,1.1148525,3.861231,2.9712286,2.1703918
395,1.2740153,4.2891083,3.316488,2.4427595
396,1.4112649,4.1075144,3.230534,2.441716
397,1.2666754,4.2058325,3.2145529,2.3660314
398,1.14429,3.8762667,2.9579673,2.1719751
399,1.2933414,4.2838783,3.2798803,2.3923643
400,1.207408,3.9226186,3.042968,2.252809
401,1.4730592,4.46315,3.4609118,2.5997498
402,1.1616929,3.846889,2.968143,2.1650696
403,1.0966853,4.061089,3.0694625,2.1954727
404,1.0612963,3.7839327,2.8926458,2.0908732
405,1.0684053,4.057225,3.053378,2.179386
406,1.4060847,4.169515,3.2786632,2.490706
407,1.2863544,4.2567706,3.2694457,2.4096072
408,1.0736421,3.8180552,2.9156404,2.1146746
409,1.0972424,4.1289716,3.140576,2.2374146
410,1.1160622,3.8482003,2.9583843,2.1585774
411,1.1633682,4.21165,3.23691,2.333964
412,1.4369069,4.1474037,3.2829332,2.466622
413,1.3626356,4.4211903,3.4198945,2.5317266
414,1.3054404,4.074591,3.167449,2.3637805
415,1.0980886,4.1181793,3.1125247,2.2248383
416,1.100881,3.8479,2.9572315,2.1564674
417,1.1909993,4.136572,3.1621163,2.2753983
418,1.1424649,3.8593752,2.9697242,2.1699097
419,1.2482584,4.295238,3.3213062,2.3909035
420,1.2208266,3.9635494,3.0692444,2.2801943
421,1.125349,4.231459,3.2425733,2.312816
422,1.2719474,4.046259,3.170409,2.342215
423,1.4343448,4.4757013,3.469973,2.5923078
424,1.3821881,4.110607,3.2183104,2.4560106
425,1.0426872,4.0645585,3.0737264,2.1706865
426,1.0890522,3.7955291,2.9042592,2.130258
427,1.0655551,4.133646,3.1280246,2.1817474
428,1.4807492,4.1343846,3.2704785,2.4962325
429,1.4014157,4.463232,3.4725533,2.5294216
430,1.1024349,3.8186274,2.916533,2.1441343
431,0.98624945,4.0358906,3.045978,2.1149273
432,1.4496424,4.1423554,3.251226,2.4504821
433,1.2297231,4.190774,3.2165558,2.3132386
434,1.2307045,3.9201925,3.0309021,2.2574952
435,0.9715179,4.0024877,3.0144506,2.126364
436,1.4190623,4.1084056,3.232506,2.4592419
437,1.0418302,4.115176,3.1257746,2.2103481
438,1.4327475,4.1837587,3.2918727,2.5045187
439,1.1512648,4.2113423,3.1950753,2.2914164
440,1.3890448,4.109142,3.2179303,2.4165406
